title,status,url,latitude,longitude,solicitation,subprogram,name,project_lead,funding_awarded,state,start_date,brief_description,principal_investigator,other_partners,topic_area,end_date,project_identifier,solicitation_url
Solid-State Additive Manufacturing of Durable Aluminum-Cerium Alloys for High-Temperature Aerospace Structural Applications,Selected,,33.2148,-97.1329,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Solid-State Additive Manufacturing of Durable Aluminum-Cerium Alloys for High-Temperature Aerospace Structural Applications,University of North Texas,1191785,TX,10/1/2022,University of North Texas (UNT) and Eck Industries plan to apply the novel solid-state Additive Friction Stir Deposition (AFSD) technology in the manufacture of prototype Aluminum-Cerium alloy parts. The project will employ integrated computation materials engineering (ICME) coupled with a critical experiments approach to produce designed Aluminum-Cerium alloy builds.,Charles Tarantino,,Development of Aluminum-Cerium (Al-Ce) Alloys and Processing to Enable Increased Energy Efficiency in Aerospace Applications - ,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
Synergistic Coatings - Alloy Development for Harsh Environment Applications,Selected,,37.39631,-121.9614,FY 2021 Multi-Topic FOA,Next Generation Materials & Processes RD&D,Synergistic Coatings - Alloy Development for Harsh Environment Applications,"APPLIED MATERIALS, INC.",1999990,CA,10/1/2022,"Applied Materials, Inc. and Oak Ridge National Laboratory (ORNL) plan to develop advance alloy-coating systems that use highly conformal, low lifecycle cost, and durable coatings that result in materials with a unique and superior combination of high temperature mechanical properties and harsh environment resistance. These coating systems can be used in corrosive, oxidizing, high temperature, operating environments. ",AJEY JOSHI,,Materials for Harsh Service Conditions,9/30/2025,,https://www.energy.gov/eere/amo/doe-awards-579-million-reduce-industrial-emissions-and-manufacture-clean-energy
A closed loop upcycling of single-use plastic films to biodegradable polymers,Active,,42.02752,-93.64205,Single Use Plastics Recycling FOA,Secure & Sustainable Materials RD&D,A closed loop upcycling of single-use plastic films to biodegradable polymers,Iowa State,1960131,IA,6/1/2022,"The overall goal of this proposed project is to investigate, develop and demonstrate a plasma-biological hybrid technology to upcycle mixed single use flexible plastic film (SUPF) wastes into polyhydroxyalkanoates (PHAs). The detailed objectives to achieve this goal include: (1) characterize mixed plastic waste stream from Material Recovery Facilities (MRF) to understand SUPF feedstock variability; (2) innovate industry recycling protocol to obtain decontaminated SUPFs comprising >95% of polyethylene (PE) and polypropene (PP); (3) develop a proprietary low-temperature CO2 plasma deconstruction to produce > 90% oxidized intermediate liquid (OIL) from the mixed SUPF wastes; (4) biosynthesize PHAs from the OIL with >15% conversion efficiency and >90% product recovery ; (5) use technoeconomic analysis (TEA) and life cycle assessment (LCA) modeling based on machine learning techniques to determine process economics and environmental impacts.",Dr. Xianglan Bai,,BOTTLE: Bio-Optimized Technologies to keep Thermoplastics out of Landfills and the Environment,5/31/2025,,https://www.energy.gov/eere/amo/articles/doe-announces-145-million-combat-plastics-waste-and-pollution
All-Polyester Multilayer Plastics (All-Polyester MLPs): A Redesign for Inherently Recyclable Plastics,Active,,42.72342,-84.47792,Single Use Plastics Recycling FOA,Secure & Sustainable Materials RD&D,All-Polyester Multilayer Plastics (All-Polyester MLPs): A Redesign for Inherently Recyclable Plastics,MI State,1355811,MI,6/1/2022,"The overarching goals of this project are to A) produce 'all-polyester MLPs' that offer packaging performance (e.g., sealing, barrier, mechanical, etc.) that matches or exceeds those of commercial 5-12 layers MLPs; and B) provide multiple EoL solutions (e.g., chemical and mechanical recycling) for 'all-polyester MLPs'.",,,BOTTLE: Bio-Optimized Technologies to keep Thermoplastics out of Landfills and the Environment,4/30/2025,,https://www.energy.gov/eere/amo/articles/doe-announces-145-million-combat-plastics-waste-and-pollution
Catalytic Deconstruction of Plasma treated Single-Use Plastics to Value-added Chemicals and Novel Materials,Active,,36.0784,-79.77091,Single Use Plastics Recycling FOA,Secure & Sustainable Materials RD&D,Catalytic Deconstruction of Plasma treated Single-Use Plastics to Value-added Chemicals and Novel Materials,NC A&T,2499994,NC,6/1/2022,"Funding was provided to the North Carolina Agricultural and Technical State University (NCAT) to analyze, test, and demonstrate non-thermal plasma (NTP) treatment of waste plastics and development of subsequent destructive catalysts to create C2-C4 olefins (raw materials typically used in the manufacturing of plastics), BTX (Benzene, Toluene, Xylene) (components used in the production of petrochemicals), and oxygenated intermediates (target products) at lower energy consumption than manufacturing virgin plastics.",,,BOTTLE: Bio-Optimized Technologies to keep Thermoplastics out of Landfills and the Environment,4/30/2025,,https://www.energy.gov/eere/amo/articles/doe-announces-145-million-combat-plastics-waste-and-pollution
Integrated Chemolytic Delamination and Plasma Carbonization for the Upcycling of Single-Use Multi-layer Plastic Films,Active,,42.64928,-71.34636,Single Use Plastics Recycling FOA,Secure & Sustainable Materials RD&D,Integrated Chemolytic Delamination and Plasma Carbonization for the Upcycling of Single-Use Multi-layer Plastic Films,U Mass Lowell,1600276,MA,6/1/2022,"This project will develop, model, test, and demonstrate an integrated chemolytic delamination-plasma carbonization process for the upcycling of single-use multi-layer plastic films. Activities include mathematical modeling and testing (delamination, wet chemistry) of approximately 200 square meters of multi-layer plastic film at a UML campus laboratory (Lowell, MA). Life cycle assessment (LCA) and techno-economic analysis (TEA) to measure economic and performance targets would be conducted at the National Renewable Energy Laboratory (Golden, CO). ",Hsi-Wu Wong,,BOTTLE: Bio-Optimized Technologies to keep Thermoplastics out of Landfills and the Environment,4/30/2025,,https://www.energy.gov/eere/amo/articles/doe-announces-145-million-combat-plastics-waste-and-pollution
AMES: MS and MENG in Advanced Manufacturing for Energy at the University of Connecticut,Active,,41.80704,-72.25167,Traineeship,"Innovation Ecosystems, Communities, and Workforce",AMES: MS and MENG in Advanced Manufacturing for Energy at the University of Connecticut,University of Connecticut,1257254,CT,8/30/2018,"The objective of the project is to develop and implement an advanced degree program (MS and MENG in Advanced Manufacturing for Energy Systems) responding to the long-term workforce and technology requirements of the nation's advanced energy products manufacturing industry. The program will provide an industry relevant research experience by leveraging existing energy (e.g. fuels, power electronics, electrochemical power sources) and advanced manufacturing (e.g. additive manufacturing, composites, sensing) research at UConn funded by federal and state agencies, and industry, as well as through our industry partnerships. The trainees will join research teams, advised by faculty with relevant research interests and expertise. ",Ugur Pasaogullari,,Workforce Development,7/31/2023,,
Design-Oriented Education and Hands-on Training with WBG Power Electronics for the Next Generation Power Engineering Workforce,Completed,,35.9609,-83.9206,Traineeship,"Innovation Ecosystems, Communities, and Workforce",Design-Oriented Education and Hands-on Training with WBG Power Electronics for the Next Generation Power Engineering Workforce,U of TN - Knoxville,2655747,TN,1/1/2016,"The overall aim of the project is to establish a diverse graduate traineeship program that provides comprehensive wide bandgap (WBG) power electronics fundamentals in a series of new courses focusing on WBG device theory and application, rigorous hands-on training in simulation and experimental work with WBG semiconductor devices, and professional development. The traineeship program offered by CURENT at The University of Tennessee (Principal Investigator Dr. Leon Tolbert, Department of Electrical Engineering and Computer Science) in partnership with Oak Ridge National Laboratory will produce graduates who will be equipped with theoretical knowledge, practical experience, and professional skills to transition to the power industry and become leaders in the next generation power engineering workforce. ",Dr. Leon Tolbert,,Workforce Development,6/30/2022,,
Enhanced Preparation for Intelligent Cybermanufacturing Systems (EPICS),Active,,33.7759,-84.3927,Traineeship,"Innovation Ecosystems, Communities, and Workforce",Enhanced Preparation for Intelligent Cybermanufacturing Systems (EPICS),GA Tech Research Corp,2499865,GA,8/15/2018,"The Enhanced Preparation for Intelligent Cybermanufacturing Systems (EPICS) Program is an intense 21-month (4 academic semesters, plus one summer) experience for graduate students that focuses on scaling the knowledge, understanding and leadership skills in the cyber manufacturing area. It will prepare a new generation of engineers that are well trained in newly emerging digital manufacturing concepts and tools. Upon completing the program all EPICS Fellows will have earned a M.S. Degree in Mechanical Engineering from GT. ",Christopher Saldana,,Workforce Development,8/14/2023,,
Super Cool Conductor,Completed,https://www.herox.com/cable/round/1618/entry/45765,29.7632,-95.3633,CABLE Prize Stage 2,Energy Technology Manufacturing and Workforce Development,Super Cool Conductor,Selva Research Group,200000,TX,4/1/2022,"The Super Cool Conductor is made using a high-tech deposition and roll-to-roll process to create a superconductor film on a tape. This conductor successfully competed in the Copper contest and could replace copper in motors, vehicle cables and generators and its magnetic properties also make it uniquely well suited to applications such as compact fusion power plants.",Venkat Selvamanickam,"University of Houston, AMPeers LLC",Conductivity-Enhanced Materials,4/25/2023,,https://www.energy.gov/eere/ammto/conductivity-enhanced-materials-affordable-breakthrough-leapfrog-electric-and-thermal-0
